id_paisano,desagregacion,pais_cod,encuesta,ano,p,q,r,s,t,u,v,w,x,y,z,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
DOM2012,Women - men gap,DOM,,2012,,,,,,,,,,,,-22.89788436889648,4,4,2.2123995,Women - men gap,5,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Low skilled women,DOM,,2012,,,,,,,,,,,,33.73973083496094,6,6,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Medium skilled women,DOM,,2012,,,,,,,,,,,,20.92084884643555,7,7,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,High skilled women,DOM,,2012,,,,,,,,,,,,14.28211116790771,8,8,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Low skilled men,DOM,,2012,,,,,,,,,,,,59.02669143676758,9,9,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Medium skilled men,DOM,,2012,,,,,,,,,,,,33.23938751220703,10,10,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,High skilled men,DOM,,2012,,,,,,,,,,,,19.96584701538086,11,11,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Woman,DOM,,2012,,,,,,,,,,,,24.73957252502441,12,12,,Woman,2,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Man,DOM,,2012,,,,,,,,,,,,47.63745880126953,13,13,,Man,3,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2012,Women/men ratio,DOM,,2012,,,,,,,,,,,,.5193302035331726,16,16,,Women/men ratio,6,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Total,DOM,,2013,,,,,,,,,,,,37.43344116210938,1,1,,Total,1,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Women,DOM,,2013,,,,,,,,,,,,23.50570487976074,2,2,,Gender,4,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Men,DOM,,2013,,,,,,,,,,,,46.98015594482422,3,3,,Gender,4,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Women - men gap,DOM,,2013,,,,,,,,,,,,-23.47444915771484,4,4,2.1820247,Women - men gap,5,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Low skilled women,DOM,,2013,,,,,,,,,,,,32.76862716674805,6,6,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Medium skilled women,DOM,,2013,,,,,,,,,,,,19.63716506958008,7,7,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,High skilled women,DOM,,2013,,,,,,,,,,,,11.32171535491943,8,8,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Low skilled men,DOM,,2013,,,,,,,,,,,,57.30306625366211,9,9,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Medium skilled men,DOM,,2013,,,,,,,,,,,,34.76427841186523,10,10,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,High skilled men,DOM,,2013,,,,,,,,,,,,20.1511344909668,11,11,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Woman,DOM,,2013,,,,,,,,,,,,23.50570487976074,12,12,,Woman,2,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Man,DOM,,2013,,,,,,,,,,,,46.98015594482422,13,13,,Man,3,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2013,Women/men ratio,DOM,,2013,,,,,,,,,,,,.5003326535224915,16,16,,Women/men ratio,6,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Total,DOM,,2014,,,,,,,,,,,,37.31436157226563,1,1,,Total,1,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Women,DOM,,2014,,,,,,,,,,,,22.06440925598145,2,2,,Gender,4,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Men,DOM,,2014,,,,,,,,,,,,47.57543182373047,3,3,,Gender,4,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Women - men gap,DOM,,2014,,,,,,,,,,,,-25.51102256774902,4,4,2.1697948,Women - men gap,5,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Low skilled women,DOM,,2014,,,,,,,,,,,,32.33279418945313,6,6,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Medium skilled women,DOM,,2014,,,,,,,,,,,,17.87651634216309,7,7,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,High skilled women,DOM,,2014,,,,,,,,,,,,10.40249252319336,8,8,,Qualification (women),7,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Low skilled men,DOM,,2014,,,,,,,,,,,,59.91876602172852,9,9,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Medium skilled men,DOM,,2014,,,,,,,,,,,,33.32106399536133,10,10,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,High skilled men,DOM,,2014,,,,,,,,,,,,15.88410186767578,11,11,,Qualification (men),8,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2014,Woman,DOM,,2014,,,,,,,,,,,,22.06440925598145,12,12,,Woman,2,Dominican Republic,Dominican Republic,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
