id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
MEX2005,Men without children,MEX,,2005,.1449535191059113,.1510901898145676,,9,9,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Men with children aged 0-5,MEX,,2005,.1449535191059113,.1510901898145676,.1446619033813477,10,10,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Men with children older than 5,MEX,,2005,.1449535191059113,.1510901898145676,1.274741411209106,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household low skilled (women),MEX,,2005,.1449535191059113,.1510901898145676,12.06216812133789,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household medium skilled (women),MEX,,2005,.1449535191059113,.1510901898145676,2.109645843505859,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household high skilled (women),MEX,,2005,.1449535191059113,.1510901898145676,1.059894561767578,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household low skilled (men),MEX,,2005,.1449535191059113,.1510901898145676,1.123359680175781,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household medium skilled (men),MEX,,2005,.1449535191059113,.1510901898145676,.1449535191059113,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Head household high skilled (men),MEX,,2005,.1449535191059113,.1510901898145676,.1510901898145676,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women/men ratio,MEX,,2005,.1449535191059113,.1510901898145676,10.73106479644775,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Woman,MEX,,2005,.1449535191059113,.1510901898145676,15.23170852661133,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Man,MEX,,2005,.1449535191059113,.1510901898145676,1.419403314590454,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2006,Total,MEX,,2006,.1794411092996597,.1941705495119095,17.79953956604004,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2006,Women,MEX,,2006,.1794411092996597,.1941705495119095,16.43087959289551,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2006,Men,MEX,,2006,.1794411092996597,.1941705495119095,1.368660688400269,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2006,Women - men gap,MEX,,2006,.1794411092996597,.1941705495119095,15.06221866607666,4,4,1.0114287,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2006,Women without children,MEX,,2006,.1794411092996597,.1941705495119095,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
