id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
MEX2003,"Women in low-skilled household, mathematic",MEX,PISA,2003,355.759521484375,6,6,,,,"Qualification (women), mathematic",6,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women in medium-skilled household, mathematic",MEX,PISA,2003,415.0309448242188,7,7,,,,"Qualification (women), mathematic",6,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women in high-skilled household, mathematic",MEX,PISA,2003,419.344482421875,8,8,,,,"Qualification (women), mathematic",6,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in low-skilled household, mathematic",MEX,PISA,2003,366.466064453125,9,9,,,,"Qualification (men), mathematic",7,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in medium-skilled household, mathematic",MEX,PISA,2003,424.2380981445313,10,10,,,,"Qualification (men), mathematic",7,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in high-skilled household, mathematic",MEX,PISA,2003,430.5182495117188,11,11,,,,"Qualification (men), mathematic",7,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Total, language",MEX,PISA,2003,399.721923828125,12,12,,,,"Total, language",8,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women, language",MEX,PISA,2003,410.0653991699219,13,13,,,,"Gender, language",11,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men, language",MEX,PISA,2003,388.5890502929688,14,14,,,,"Gender, language",11,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Gap women - men, language",MEX,PISA,2003,-21.47634696960449,15,15,,8.5441341,,"Gap women - men, language",12,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women in low-skilled household, language",MEX,PISA,2003,383.7261657714844,17,17,,,,"Qualification (women), language",13,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women in medium-skilled household, language",MEX,PISA,2003,448.7658386230469,18,18,,,,"Qualification (women), language",13,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women in high-skilled household, language",MEX,PISA,2003,452.9710693359375,19,19,,,,"Qualification (women), language",13,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in low-skilled household, language",MEX,PISA,2003,362.0763244628906,20,20,,,,"Qualification (men), language",14,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in medium-skilled household, language",MEX,PISA,2003,424.965576171875,21,21,,,,"Qualification (men), language",14,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men in high-skilled household, language",MEX,PISA,2003,432.6654968261719,22,22,,,,"Qualification (men), language",14,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Total, science",MEX,PISA,2003,,23,23,,,,"Total, science",15,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women, science",MEX,PISA,2003,,24,24,,,,"Gender, science",18,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men, science",MEX,PISA,2003,,25,25,,,,"Gender, science",18,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Gap women - men, science",MEX,PISA,2003,,26,26,,,0,"Gap women - men, science",19,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
