id_paisano,desagregacion,pais_cod,encuesta,ano,u,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
NIC2003,Mujeres,NIC,,2003,,,,,2,2,,Género,4,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres,NIC,,2003,,,,,3,3,,Género,4,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Brecha mujeres - hombres,NIC,,2003,,,,,4,4,0,Brecha mujeres - hombres,5,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres sin hijos,NIC,,2003,,,,,6,6,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres con hijos de 0 a 5 años,NIC,,2003,,,,,7,7,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres con hijos de 6 años o más,NIC,,2003,,,,,8,8,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres sin hijos,NIC,,2003,,,,,9,9,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres con hijos de 0 a 5 años,NIC,,2003,,,,,10,10,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres con hijos de 6 años o más,NIC,,2003,,,,,11,11,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres de baja calificación,NIC,,2003,,,,,16,16,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres de media calificación,NIC,,2003,,,,,17,17,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujeres de alta calificación,NIC,,2003,,,,,18,18,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres de baja calificación,NIC,,2003,,,,,19,19,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres de media calificación,NIC,,2003,,,,,20,20,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombres de alta calificación,NIC,,2003,,,,,21,21,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Mujer,NIC,,2003,,,,,22,22,,Mujer,2,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Hombre,NIC,,2003,,,,,23,23,,Hombre,3,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2003,Ratio mujeres/hombres,NIC,,2003,,,,,26,26,,Ratio mujeres/hombres,6,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres,NIC,,2004,,,,,2,2,,Género,4,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres,NIC,,2004,,,,,3,3,,Género,4,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Brecha mujeres - hombres,NIC,,2004,,,,,4,4,0,Brecha mujeres - hombres,5,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres sin hijos,NIC,,2004,,,,,6,6,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres con hijos de 0 a 5 años,NIC,,2004,,,,,7,7,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres con hijos de 6 años o más,NIC,,2004,,,,,8,8,,Hijos (mujeres),7,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres sin hijos,NIC,,2004,,,,,9,9,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres con hijos de 0 a 5 años,NIC,,2004,,,,,10,10,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres con hijos de 6 años o más,NIC,,2004,,,,,11,11,,Hijos (hombres),8,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres de baja calificación,NIC,,2004,,,,,16,16,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres de media calificación,NIC,,2004,,,,,17,17,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujeres de alta calificación,NIC,,2004,,,,,18,18,,Calificación (mujeres),11,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres de baja calificación,NIC,,2004,,,,,19,19,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres de media calificación,NIC,,2004,,,,,20,20,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombres de alta calificación,NIC,,2004,,,,,21,21,,Calificación (hombres),12,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Mujer,NIC,,2004,,,,,22,22,,Mujer,2,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Hombre,NIC,,2004,,,,,23,23,,Hombre,3,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2004,Ratio mujeres/hombres,NIC,,2004,,,,,26,26,,Ratio mujeres/hombres,6,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2005,Mujeres,NIC,,2005,,,,19.53628349304199,2,2,,Género,4,Nicaragua,Nicaragua,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
