id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
SLV_ERCE13-192019,"Mujeres en hogares alta calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,685.3382568359375,8,8,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares baja calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,655.8164672851563,9,9,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares media calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,707.9078979492188,10,10,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares alta calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,684.4315795898438,11,11,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Total, lectura",SLV_ERCE13-19,ERCE 2019,2019,698.7713623046875,12,12,,,,"Total, lectura",8,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres, lectura",SLV_ERCE13-19,ERCE 2019,2019,710.4539184570313,13,13,,,,"Género, lectura",11,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres, lectura",SLV_ERCE13-19,ERCE 2019,2019,694.1720581054688,14,14,,,,"Género, lectura",11,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares baja calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,675.5510864257813,17,17,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares media calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,752.0455322265625,18,18,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares alta calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,730.6204833984375,19,19,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares baja calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,664.1905517578125,20,20,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares media calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,729.6982421875,21,21,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares alta calificación, lectura",SLV_ERCE13-19,ERCE 2019,2019,694.1608276367188,22,22,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Total, ciencia",SLV_ERCE13-19,ERCE 2019,2019,705.1377563476563,23,23,,,,"Total, ciencia",15,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres, ciencia",SLV_ERCE13-19,ERCE 2019,2019,709.9529418945313,24,24,,,,"Género, ciencia",18,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres, ciencia",SLV_ERCE13-19,ERCE 2019,2019,704.7259521484375,25,25,,,,"Género, ciencia",18,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares baja calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,680.1320190429688,28,28,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares media calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,747.3755493164063,29,29,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares alta calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,720.671875,30,30,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares baja calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,674.8182373046875,31,31,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares media calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,738.8154296875,32,32,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres en hogares alta calificación, ciencia",SLV_ERCE13-19,ERCE 2019,2019,716.7300415039063,33,33,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujer, matemática",SLV_ERCE13-19,ERCE 2019,2019,675.7605590820313,34,34,,,,"Mujer, matemática",2,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombre, matemática",SLV_ERCE13-19,ERCE 2019,2019,680.24951171875,35,35,,,,"Hombre, matemática",3,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujer, lectura",SLV_ERCE13-19,ERCE 2019,2019,710.4539184570313,36,36,,,,"Mujer, lectura",9,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombre, lectura",SLV_ERCE13-19,ERCE 2019,2019,694.1720581054688,37,37,,,,"Hombre, lectura",10,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujer, ciencia",SLV_ERCE13-19,ERCE 2019,2019,709.9529418945313,38,38,,,,"Mujer, ciencia",16,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombre, ciencia",SLV_ERCE13-19,ERCE 2019,2019,704.7259521484375,39,39,,,,"Hombre, ciencia",17,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Total, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,455.8074035644531,1,1,,,,"Total, matemática",1,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Mujeres, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,453.0442810058594,2,2,,,,"Género, matemática",4,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Hombres, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,459.9533081054688,3,3,,,,"Género, matemática",4,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Mujeres en hogares baja calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,445.716796875,6,6,,,,"Calificación (mujeres), matemática",6,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Mujeres en hogares media calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,488.7598571777344,7,7,,,,"Calificación (mujeres), matemática",6,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Mujeres en hogares alta calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,482.5554504394531,8,8,,,,"Calificación (mujeres), matemática",6,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Hombres en hogares baja calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,450.2522277832031,9,9,,,,"Calificación (hombres), matemática",7,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Hombres en hogares media calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,509.3672485351563,10,10,,,,"Calificación (hombres), matemática",7,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM_ERCE06-132006,"Hombres en hogares alta calificación, matemática",GTM_ERCE06-13,(S)ERCE 2006,2006,503.2642822265625,11,11,,,,"Calificación (hombres), matemática",7,Guatemala,Guatemala (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
